,Area,Classification
8989,FR_01362,0
8990,FR_01363,0
8991,FR_01364,0
8992,FR_01365,0
8993,FR_01366,0
8994,FR_01367,0
8995,FR_01368,0
8996,FR_01369,0
8997,FR_01370,0
8998,FR_01371,0
8999,FR_01372,0
9000,FR_01373,0
9001,FR_01374,0
9002,FR_01375,0
9003,FR_01376,2
9004,FR_01378,0
9005,FR_01379,0
9006,FR_01380,0
9007,FR_01381,0
9008,FR_01382,0
9009,FR_01383,0
9010,FR_01384,0
9011,FR_01385,0
9012,FR_01386,0
9013,FR_01387,0
9014,FR_01388,0
9015,FR_01389,0
9016,FR_01390,0
9017,FR_01391,0
9018,FR_01392,0
9019,FR_01393,0
9020,FR_01396,0
9021,FR_01397,0
9022,FR_01398,0
9023,FR_01399,0
9024,FR_01400,0
9025,FR_01401,0
9026,FR_01402,0
9027,FR_01403,0
9028,FR_01404,0
9029,FR_01405,0
9030,FR_01406,0
9031,FR_01407,0
9032,FR_01408,0
9033,FR_01410,0
9034,FR_01411,0
9035,FR_01412,0
9036,FR_01413,0
9037,FR_01414,0
9038,FR_01415,0
9039,FR_01416,0
9040,FR_01417,0
9041,FR_01418,0
9042,FR_01419,2
9043,FR_01420,0
9044,FR_01421,0
9045,FR_01422,0
9046,FR_01423,0
9047,FR_01424,0
9048,FR_01425,0
9049,FR_01426,0
9050,FR_01427,0
9051,FR_01428,0
9052,FR_01429,0
9053,FR_01430,0
9054,FR_01431,0
9055,FR_01432,0
9056,FR_01433,0
9057,FR_01434,0
9058,FR_01435,0
9059,FR_01436,0
9060,FR_01437,0
9061,FR_01439,0
9062,FR_01441,0
9063,FR_01442,0
9064,FR_01443,0
9065,FR_01444,0
9066,FR_01445,0
9067,FR_01446,0
9068,FR_01447,0
9069,FR_01448,0
9070,FR_01449,0
9071,FR_01450,0
9072,FR_01451,2
9073,FR_01452,0
9074,FR_01453,0
9075,FR_01454,0
9076,FR_01456,0
9077,FR_01457,0
9078,FR_02001,0
9079,FR_02002,0
9080,FR_02003,0
9081,FR_02004,0
9082,FR_02005,0
9083,FR_02006,0
9084,FR_02007,0
9085,FR_02008,0
9086,FR_02009,0
9087,FR_02010,0
9088,FR_02011,0
9089,FR_02012,0
9090,FR_02013,0
9091,FR_02014,0
9092,FR_02015,0
9093,FR_02016,0
9094,FR_02017,0
9095,FR_02018,0
9096,FR_02019,0
9097,FR_02020,0
9098,FR_02021,0
9099,FR_02022,0
9100,FR_02023,0
9101,FR_02024,0
9102,FR_02025,0
9103,FR_02027,0
9104,FR_02028,0
9105,FR_02029,0
9106,FR_02030,0
9107,FR_02031,0
9108,FR_02032,0
9109,FR_02033,0
9110,FR_02034,0
9111,FR_02035,0
9112,FR_02036,0
9113,FR_02037,0
9114,FR_02038,0
9115,FR_02039,0
9116,FR_02040,0
9117,FR_02041,0
9118,FR_02042,0
9119,FR_02043,0
9120,FR_02044,0
9121,FR_02046,0
9122,FR_02047,0
9123,FR_02048,0
9124,FR_02049,0
9125,FR_02050,0
9126,FR_02051,0
9127,FR_02052,0
9128,FR_02053,0
9129,FR_02054,0
9130,FR_02055,0
9131,FR_02056,0
9132,FR_02057,0
9133,FR_02058,0
9134,FR_02059,0
9135,FR_02060,0
9136,FR_02061,0
9137,FR_02062,0
9138,FR_02063,0
9139,FR_02064,0
9140,FR_02065,0
9141,FR_02066,0
9142,FR_02067,0
9143,FR_02068,0
9144,FR_02069,0
9145,FR_02070,0
9146,FR_02071,0
9147,FR_02072,0
9148,FR_02073,0
9149,FR_02074,0
9150,FR_02075,0
9151,FR_02076,0
9152,FR_02077,0
9153,FR_02078,0
9154,FR_02079,0
9155,FR_02080,0
9156,FR_02081,0
9157,FR_02082,0
9158,FR_02083,0
9159,FR_02084,0
9160,FR_02085,0
9161,FR_02086,0
9162,FR_02087,0
9163,FR_02088,0
9164,FR_02089,0
9165,FR_02090,0
9166,FR_02091,0
9167,FR_02093,0
9168,FR_02094,0
9169,FR_02095,0
9170,FR_02096,0
9171,FR_02097,0
9172,FR_02098,0
9173,FR_02099,0
9174,FR_02100,0
9175,FR_02101,0
9176,FR_02102,0
9177,FR_02103,0
9178,FR_02104,0
9179,FR_02105,0
9180,FR_02106,0
9181,FR_02107,0
9182,FR_02108,0
9183,FR_02109,0
9184,FR_02110,0
9185,FR_02111,0
9186,FR_02112,0
9187,FR_02114,0
9188,FR_02115,0
9189,FR_02116,0
9190,FR_02117,0
9191,FR_02118,0
9192,FR_02119,0
9193,FR_02120,0
9194,FR_02121,0
9195,FR_02122,0
9196,FR_02123,0
9197,FR_02124,0
9198,FR_02125,0
9199,FR_02126,0
9200,FR_02127,0
9201,FR_02128,0
9202,FR_02129,0
9203,FR_02130,0
9204,FR_02131,0
9205,FR_02132,0
9206,FR_02133,0
9207,FR_02134,0
9208,FR_02135,0
9209,FR_02136,0
9210,FR_02137,0
9211,FR_02138,0
9212,FR_02139,0
9213,FR_02140,0
9214,FR_02141,0
9215,FR_02142,0
9216,FR_02143,0
9217,FR_02144,0
9218,FR_02145,0
9219,FR_02146,0
9220,FR_02148,0
9221,FR_02149,0
9222,FR_02150,0
9223,FR_02151,0
9224,FR_02152,0
9225,FR_02153,0
9226,FR_02154,0
9227,FR_02155,0
9228,FR_02156,0
9229,FR_02157,0
9230,FR_02158,0
9231,FR_02159,0
9232,FR_02160,0
9233,FR_02162,0
9234,FR_02163,0
9235,FR_02164,0
9236,FR_02165,0
9237,FR_02166,0
9238,FR_02167,0
9239,FR_02168,2
9240,FR_02169,0
9241,FR_02170,0
9242,FR_02171,0
9243,FR_02172,0
9244,FR_02173,2
9245,FR_02174,0
9246,FR_02175,0
9247,FR_02176,0
9248,FR_02177,0
9249,FR_02178,0
9250,FR_02179,0
9251,FR_02180,0
9252,FR_02181,0
9253,FR_02182,0
9254,FR_02183,0
9255,FR_02184,0
9256,FR_02185,0
9257,FR_02186,0
9258,FR_02187,0
9259,FR_02188,0
9260,FR_02189,0
9261,FR_02190,0
9262,FR_02191,0
9263,FR_02192,0
9264,FR_02193,0
9265,FR_02194,0
9266,FR_02195,0
9267,FR_02196,0
9268,FR_02197,0
9269,FR_02198,0
9270,FR_02199,0
9271,FR_02200,0
9272,FR_02201,0
9273,FR_02203,0
9274,FR_02204,0
9275,FR_02205,0
9276,FR_02206,0
9277,FR_02207,0
9278,FR_02208,0
9279,FR_02209,0
9280,FR_02210,0
9281,FR_02211,0
9282,FR_02212,0
9283,FR_02213,0
9284,FR_02214,0
9285,FR_02215,0
9286,FR_02216,0
9287,FR_02217,0
9288,FR_02218,0
9289,FR_02219,0
9290,FR_02220,0
9291,FR_02221,0
9292,FR_02222,0
9293,FR_02223,0
9294,FR_02224,0
9295,FR_02225,0
9296,FR_02226,0
9297,FR_02227,0
9298,FR_02228,0
9299,FR_02229,0
9300,FR_02230,0
9301,FR_02231,0
9302,FR_02232,0
9303,FR_02233,0
9304,FR_02234,0
9305,FR_02235,0
9306,FR_02236,0
9307,FR_02237,0
9308,FR_02238,0
9309,FR_02239,0
9310,FR_02240,0
9311,FR_02241,0
9312,FR_02242,0
9313,FR_02243,0
9314,FR_02244,0
9315,FR_02245,0
9316,FR_02246,0
9317,FR_02248,0
9318,FR_02249,0
9319,FR_02250,0
9320,FR_02251,0
9321,FR_02252,0
9322,FR_02253,0
9323,FR_02254,0
9324,FR_02255,0
9325,FR_02256,0
9326,FR_02257,0
9327,FR_02258,0
9328,FR_02259,0
9329,FR_02260,0
9330,FR_02261,0
9331,FR_02262,0
9332,FR_02263,0
9333,FR_02264,0
9334,FR_02265,0
9335,FR_02266,0
9336,FR_02267,0
9337,FR_02268,0
9338,FR_02269,0
9339,FR_02270,0
9340,FR_02271,0
9341,FR_02272,0
9342,FR_02273,0
9343,FR_02274,0
9344,FR_02275,0
9345,FR_02276,0
9346,FR_02277,0
9347,FR_02278,0
9348,FR_02279,0
9349,FR_02280,0
9350,FR_02281,0
9351,FR_02282,0
9352,FR_02283,0
9353,FR_02284,0
9354,FR_02286,0
9355,FR_02287,0
9356,FR_02288,0
9357,FR_02289,0
9358,FR_02290,0
9359,FR_02291,0
9360,FR_02292,0
9361,FR_02293,0
9362,FR_02294,0
9363,FR_02295,0
9364,FR_02296,0
9365,FR_02297,0
9366,FR_02298,0
9367,FR_02299,0
9368,FR_02301,0
9369,FR_02302,0
9370,FR_02303,0
9371,FR_02304,0
9372,FR_02305,0
9373,FR_02306,0
9374,FR_02307,0
9375,FR_02308,0
9376,FR_02309,0
9377,FR_02310,0
9378,FR_02311,0
9379,FR_02312,0
9380,FR_02313,0
9381,FR_02315,0
9382,FR_02316,0
9383,FR_02317,0
9384,FR_02318,0
9385,FR_02319,0
9386,FR_02320,0
9387,FR_02321,0
9388,FR_02322,0
9389,FR_02323,0
9390,FR_02324,0
9391,FR_02326,0
9392,FR_02327,0
9393,FR_02328,0
9394,FR_02329,0
9395,FR_02330,0
9396,FR_02331,0
9397,FR_02332,0
9398,FR_02333,0
9399,FR_02334,0
9400,FR_02335,0
9401,FR_02336,0
9402,FR_02337,0
9403,FR_02338,0
9404,FR_02339,0
9405,FR_02340,2
9406,FR_02341,0
9407,FR_02342,0
9408,FR_02343,0
9409,FR_02345,0
9410,FR_02346,0
9411,FR_02347,0
9412,FR_02349,0
9413,FR_02350,0
9414,FR_02351,0
9415,FR_02352,0
9416,FR_02353,0
9417,FR_02354,0
9418,FR_02355,0
9419,FR_02356,0
9420,FR_02357,0
9421,FR_02358,0
9422,FR_02359,0
9423,FR_02360,0
9424,FR_02361,0
9425,FR_02362,0
9426,FR_02363,0
9427,FR_02364,0
9428,FR_02366,0
9429,FR_02367,0
9430,FR_02368,0
9431,FR_02369,0
9432,FR_02370,0
9433,FR_02371,0
9434,FR_02372,0
9435,FR_02373,0
9436,FR_02374,0
9437,FR_02375,0
9438,FR_02376,0
9439,FR_02377,0
9440,FR_02378,0
9441,FR_02379,0
9442,FR_02380,0
9443,FR_02381,2
9444,FR_02382,0
9445,FR_02383,0
9446,FR_02384,0
9447,FR_02385,0
9448,FR_02386,0
9449,FR_02387,0
9450,FR_02388,0
9451,FR_02389,0
9452,FR_02390,0
9453,FR_02391,0
9454,FR_02392,0
9455,FR_02393,0
9456,FR_02395,0
9457,FR_02396,0
9458,FR_02397,0
9459,FR_02398,0
9460,FR_02399,0
9461,FR_02400,0
9462,FR_02401,0
9463,FR_02402,0
9464,FR_02403,0
9465,FR_02404,0
9466,FR_02405,0
9467,FR_02406,0
9468,FR_02407,0
9469,FR_02408,1
9470,FR_02409,0
9471,FR_02410,0
9472,FR_02411,0
9473,FR_02412,0
9474,FR_02413,0
9475,FR_02414,0
9476,FR_02415,0
9477,FR_02416,0
9478,FR_02417,0
9479,FR_02418,0
9480,FR_02419,0
9481,FR_02420,0
9482,FR_02421,0
9483,FR_02422,0
9484,FR_02423,0
9485,FR_02424,0
9486,FR_02425,0
9487,FR_02426,0
9488,FR_02427,0
9489,FR_02428,0
9490,FR_02429,0
9491,FR_02430,0
9492,FR_02431,0
9493,FR_02432,0
9494,FR_02433,0
9495,FR_02434,0
9496,FR_02435,0
9497,FR_02438,0
9498,FR_02439,0
9499,FR_02440,0
9500,FR_02441,0
9501,FR_02442,0
9502,FR_02443,0
9503,FR_02444,0
9504,FR_02445,0
9505,FR_02446,0
9506,FR_02447,0
9507,FR_02448,0
9508,FR_02449,0
9509,FR_02450,0
9510,FR_02451,0
9511,FR_02452,0
9512,FR_02453,0
9513,FR_02454,0
9514,FR_02455,0
9515,FR_02456,0
9516,FR_02457,0
9517,FR_02458,0
9518,FR_02459,0
9519,FR_02460,0
9520,FR_02461,0
9521,FR_02462,0
9522,FR_02463,0
9523,FR_02464,0
9524,FR_02465,0
9525,FR_02466,0
9526,FR_02467,0
9527,FR_02468,0
9528,FR_02469,0
9529,FR_02470,0
9530,FR_02471,0
9531,FR_02472,0
9532,FR_02473,0
9533,FR_02474,0
9534,FR_02475,0
9535,FR_02476,0
9536,FR_02477,0
9537,FR_02478,0
9538,FR_02480,0
9539,FR_02481,0
9540,FR_02482,0
9541,FR_02483,0
9542,FR_02484,0
9543,FR_02485,0
9544,FR_02486,0
9545,FR_02487,0
9546,FR_02488,0
9547,FR_02489,0
9548,FR_02490,0
9549,FR_02491,0
9550,FR_02492,0
9551,FR_02493,0
9552,FR_02494,0
9553,FR_02495,0
9554,FR_02496,0
9555,FR_02497,0
9556,FR_02498,0
9557,FR_02499,0
9558,FR_02500,0
9559,FR_02501,0
9560,FR_02502,0
9561,FR_02503,0
9562,FR_02504,0
9563,FR_02505,0
9564,FR_02506,0
9565,FR_02507,0
9566,FR_02508,0
9567,FR_02509,0
9568,FR_02510,0
9569,FR_02511,0
9570,FR_02512,0
9571,FR_02513,0
9572,FR_02514,0
9573,FR_02515,0
9574,FR_02516,0
9575,FR_02517,0
9576,FR_02518,0
9577,FR_02519,0
9578,FR_02520,0
9579,FR_02521,0
9580,FR_02522,0
9581,FR_02523,0
9582,FR_02524,0
9583,FR_02525,0
9584,FR_02526,0
9585,FR_02527,0
9586,FR_02528,0
9587,FR_02529,0
9588,FR_02530,0
9589,FR_02531,0
9590,FR_02532,0
9591,FR_02533,0
9592,FR_02534,0
9593,FR_02535,0
9594,FR_02536,0
9595,FR_02537,0
9596,FR_02538,0
9597,FR_02539,0
9598,FR_02540,0
9599,FR_02541,0
9600,FR_02542,0
9601,FR_02543,0
9602,FR_02544,0
9603,FR_02545,0
9604,FR_02546,0
9605,FR_02547,0
9606,FR_02548,0
9607,FR_02549,0
9608,FR_02550,0
9609,FR_02551,0
9610,FR_02552,0
9611,FR_02553,0
9612,FR_02554,0
9613,FR_02555,0
9614,FR_02556,0
9615,FR_02557,0
9616,FR_02558,0
9617,FR_02559,0
9618,FR_02560,0
9619,FR_02561,0
9620,FR_02562,0
9621,FR_02563,0
9622,FR_02564,0
9623,FR_02565,0
9624,FR_02566,0
9625,FR_02567,0
9626,FR_02568,0
9627,FR_02569,0
9628,FR_02570,0
9629,FR_02571,0
9630,FR_02572,0
9631,FR_02573,0
9632,FR_02574,0
9633,FR_02575,0
9634,FR_02576,0
9635,FR_02577,0
9636,FR_02578,0
9637,FR_02579,0
9638,FR_02580,0
9639,FR_02581,0
9640,FR_02582,0
9641,FR_02583,0
9642,FR_02584,0
9643,FR_02585,0
9644,FR_02586,0
9645,FR_02587,0
9646,FR_02588,0
9647,FR_02589,0
9648,FR_02590,0
9649,FR_02591,0
9650,FR_02592,0
9651,FR_02593,0
9652,FR_02594,0
9653,FR_02595,0
9654,FR_02596,0
9655,FR_02598,0
9656,FR_02599,0
9657,FR_02600,0
9658,FR_02601,0
9659,FR_02602,0
9660,FR_02604,0
9661,FR_02605,0
9662,FR_02606,0
9663,FR_02607,0
9664,FR_02608,0
9665,FR_02609,0
9666,FR_02610,0
9667,FR_02612,0
9668,FR_02613,0
9669,FR_02614,0
9670,FR_02615,0
